Date,Value
2021-01-25,5354540.98
2021-02-01,4560014.81
2021-02-08,5885767.64
2021-02-15,7355935.37
2021-02-22,6921714.69
2021-03-01,7503495.22
2021-03-08,7175495.98
2021-03-15,6224526.95
2021-03-22,6153654.27
2021-03-29,8801581.9
2021-04-05,8649773.7
2021-04-12,6185152.7
2021-04-19,6252010.68
2021-04-26,8303741.54
2021-05-03,6837848.19
2021-05-10,7470892.45
2021-05-17,9814856.91
2021-05-24,8899808.96
2021-05-31,8258841.31
2021-06-07,8066264.39
2021-06-14,9657205.53
2021-06-21,11347500.5
2021-06-28,10982031.05
2021-07-05,9851043.99
2021-07-12,9566534.28
2021-07-19,11048302.28
2021-07-26,9006745.62
2021-08-02,8047280.84
2021-08-09,9393944.59
2021-08-16,9138442.59
2021-08-23,8963708.98
2021-08-30,7189349.79
2021-09-06,7641423.64
2021-09-13,8944235.71
2021-09-20,10478863.25
2021-09-27,9144974.13
2021-10-04,7918308.3
2021-10-11,9561899.59
2021-10-18,10133243.51
2021-10-25,7996412.44
2021-11-01,9240224.3
2021-11-08,9112450.41
2021-11-15,8612610.83
2021-11-22,9797814.27
2021-11-29,9655658.26
2021-12-06,9948544.21
2021-12-13,8969168.55
2021-12-20,7770696.31
2021-12-27,8560340.74
2022-01-03,9110063.92
2022-01-10,7088896.1
2022-01-17,8727046.73
2022-01-24,9416225.8
2022-01-31,9053110.53
2022-02-07,9633970.05
2022-02-14,10709136.8
2022-02-21,10932342.44
2022-02-28,10859330.36
2022-03-07,10292108.05
2022-03-14,11413364.72
2022-03-21,11283756.88
2022-03-28,9615356.73
2022-04-04,9757854.22
2022-04-11,8832389.44
2022-04-18,10897265.04
2022-04-25,12197193.71
2022-05-02,10600993.46
2022-05-09,9973751.96
2022-05-16,9937300.65
2022-05-23,10665804.48
2022-05-30,9228922.38
2022-06-06,9615418.63
2022-06-13,9615728.65
2022-06-20,11982633.83
2022-06-27,12608029.76
2022-07-04,13277365.36
2022-07-11,11612737.29
2022-07-18,10163840.79
2022-07-25,10284950.22
2022-08-01,9766439.77
2022-08-08,9676604.18
2022-08-15,9156272.4
2022-08-22,8853763.08
2022-08-29,10676321.09
2022-09-05,10345827.49
2022-09-12,10879761.42
2022-09-19,13733495.23
2022-09-26,12710954.42
2022-10-03,9723192.82
2022-10-10,8231676.55
2022-10-17,7243995.66
2022-10-24,7899999.58
2022-10-31,7675165.78
2022-11-07,6277155.58
2022-11-14,7181507.27
2022-11-21,6923014.04
2022-11-28,10771809.43
2022-12-05,9387513.74
2022-12-12,8224833.24
2022-12-19,8583233.81
2022-12-26,9633126.31
2023-01-02,9393203.28
2023-01-09,10816448.13
2023-01-16,10686758.56
2023-01-23,6878200.05
2023-01-30,7206945.07
2023-02-06,8655479.49
2023-02-13,9760531.82
2023-02-20,7923067.89
2023-02-27,10209007.06
2023-03-06,8374269.26
2023-03-13,8598251.21
2023-03-20,7668273.05
2023-03-27,7031673.23
2023-04-03,8710684.29
2023-04-10,8474516.24
2023-04-17,6850942.67
2023-04-24,6874505.23
2023-05-01,6557272.38
2023-05-08,9001569.17
2023-05-15,6591077.39
2023-05-22,9151466.1
2023-05-29,10149465.03
2023-06-05,10898336.14
2023-06-12,12462383.82
2023-06-19,11508568.19
2023-06-26,10904392.33
2023-07-03,11032785.36
2023-07-10,10080749.72
2023-07-17,7288458.35
2023-07-24,8024312.24
2023-07-31,9718804.33
2023-08-07,9593834.79
2023-08-14,8444041.21
2023-08-21,9451212.39
2023-08-28,9459083.67
2023-09-04,11739899.31
2023-09-11,10924074.91
2023-09-18,10104001.33
2023-09-25,7904086.98
2023-10-02,10118285.47
2023-10-09,10576667.11
2023-10-16,10178202.19
2023-10-23,11820522.94
2023-10-30,10432903.55
2023-11-06,9476965.59
2023-11-13,9674299.41
2023-11-20,8626550.81
2023-11-27,7968738.14
2023-12-04,7973842.77
2023-12-11,8152572.25
2023-12-18,10210860.67
2023-12-25,9046550.23
2024-01-01,8819161.02
2024-01-08,7651656.22
2024-01-15,7482687.66
2024-01-22,9475759.71
2024-01-29,9111951.66
2024-02-05,7871079.86
2024-02-12,7528613.14
2024-02-19,8397518.14
2024-02-26,9332183.11
2024-03-04,9445720.51
2024-03-11,8765924.93
2024-03-18,9691475.96
2024-03-25,10624954.84
2024-04-01,8791599.93
2024-04-08,7823763.41
2024-04-15,7698306.85
2024-04-22,8581054.78
2024-04-29,8016731.19
2024-05-06,9915808.32
2024-05-13,9480219.19
2024-05-20,10131418.56
2024-05-27,11199617.12
2024-06-03,10191953.5
2024-06-10,7799721.05
2024-06-17,8806863.54
2024-06-24,9628391.02
2024-07-01,9277426.78
2024-07-08,7075541.03
2024-07-15,8667930.61
2024-07-22,10391853.58
2024-07-29,10985655.76
2024-08-05,11569638.58
2024-08-12,12584784.37
2024-08-19,10508100.97
2024-08-26,9723251.19
2024-09-02,9149666.28
2024-09-09,8601609.03
2024-09-16,8832986.02
2024-09-23,7655672.76
2024-09-30,9535512.94
2024-10-07,6820467.64
2024-10-14,7407914.38
2024-10-21,7551581.78
2024-10-28,6721459.77
2024-11-04,8267940.0
2024-11-11,8937012.3
2024-11-18,8574027.33
2024-11-25,7129674.75
2024-12-02,9111433.26
2024-12-09,10168277.78
2024-12-16,7653848.68
2024-12-23,9968670.63
2024-12-30,9708817.87
2025-01-06,10916527.11
2025-01-13,11234424.93
2025-01-20,11106046.33
2025-01-27,11079335.33
2025-02-03,11038702.23
2025-02-10,8913134.38
2025-02-17,9603245.19
2025-02-24,11582574.92
2025-03-03,9792704.22
2025-03-10,10022544.68
2025-03-17,8320757.28
2025-03-24,9143938.96
2025-03-31,6469256.29
2025-04-07,7565448.07
2025-04-14,7662087.42
2025-04-21,7128584.77
2025-04-28,8139674.52
2025-05-05,8505957.19
2025-05-12,5770339.7
2025-05-19,6677289.97
2025-05-26,6476092.42
2025-06-02,5392348.15
2025-06-09,7079844.13
2025-06-16,10508224.94
2025-06-23,9346831.19
2025-06-30,10266841.8
2025-07-07,8278577.84
2025-07-14,8411383.62
2025-07-21,8703768.15
2025-07-28,12524179.37
2025-08-04,10403550.81
2025-08-11,11335332.38
2025-08-18,11755040.67
2025-08-25,11621325.54
2025-09-01,10396786.57
2025-09-08,10917681.76
2025-09-15,9172370.68
2025-09-22,9305518.79
2025-09-29,9942044.08
2025-10-06,8005934.33
2025-10-13,7759885.95
2025-10-20,7087931.99
2025-10-27,9915409.44
2025-11-03,9728752.12
2025-11-10,9706438.56
2025-11-17,9145166.41
2025-11-24,8208331.45
2025-12-01,7206466.15
2025-12-08,6051183.35
2025-12-15,7063499.62
2025-12-22,6051520.3
2025-12-29,6359249.29
