Unnamed: 0,Date,TENOR_DATE,CURVE_NAME,CURVE_TYPE,UOM,Value,DAYS_TO_EXPIRY,TENOR_YEAR,DAYS_TO_EXPIRY_MASK
7098,2018-03-14,2018-03-14,TC7,SPOT,WS,179.33,30,2018,0
7097,2018-03-15,2018-03-15,TC7,SPOT,WS,180.44,30,2018,0
7096,2018-03-16,2018-03-16,TC7,SPOT,WS,182.28,30,2018,0
7095,2018-03-19,2018-03-19,TC7,SPOT,WS,183.56,30,2018,0
7094,2018-03-20,2018-03-20,TC7,SPOT,WS,192.11,30,2018,0
7093,2018-03-21,2018-03-21,TC7,SPOT,WS,198.5,30,2018,0
7092,2018-03-22,2018-03-22,TC7,SPOT,WS,199.67,30,2018,0
7091,2018-03-23,2018-03-23,TC7,SPOT,WS,200.22,30,2018,0
7090,2018-03-26,2018-03-26,TC7,SPOT,WS,200.22,30,2018,0
7089,2018-03-27,2018-03-27,TC7,SPOT,WS,200.44,30,2018,0
7088,2018-03-28,2018-03-28,TC7,SPOT,WS,199.89,30,2018,0
7087,2018-03-29,2018-03-29,TC7,SPOT,WS,198.69,30,2018,0
7086,2018-04-02,2018-04-02,TC7,SPOT,WS,197.06,29,2018,0
7085,2018-04-03,2018-04-03,TC7,SPOT,WS,196.28,29,2018,0
7084,2018-04-04,2018-04-04,TC7,SPOT,WS,196.22,29,2018,0
7083,2018-04-05,2018-04-05,TC7,SPOT,WS,196.39,29,2018,0
7082,2018-04-06,2018-04-06,TC7,SPOT,WS,199.39,29,2018,0
7081,2018-04-09,2018-04-09,TC7,SPOT,WS,200.17,29,2018,0
7080,2018-04-10,2018-04-10,TC7,SPOT,WS,200.5,29,2018,0
7079,2018-04-11,2018-04-11,TC7,SPOT,WS,200.83,29,2018,0
7078,2018-04-12,2018-04-12,TC7,SPOT,WS,200.61,29,2018,0
7077,2018-04-13,2018-04-13,TC7,SPOT,WS,199.78,29,2018,0
7076,2018-04-16,2018-04-16,TC7,SPOT,WS,198.97,29,2018,0
7075,2018-04-17,2018-04-17,TC7,SPOT,WS,197.94,29,2018,0
7074,2018-04-18,2018-04-18,TC7,SPOT,WS,197.5,29,2018,0
7073,2018-04-19,2018-04-19,TC7,SPOT,WS,196.56,29,2018,0
7072,2018-04-20,2018-04-20,TC7,SPOT,WS,194.39,29,2018,0
7071,2018-04-23,2018-04-23,TC7,SPOT,WS,193.22,29,2018,0
7070,2018-04-24,2018-04-24,TC7,SPOT,WS,191.56,29,2018,0
7069,2018-04-25,2018-04-25,TC7,SPOT,WS,189.22,29,2018,0
7068,2018-04-26,2018-04-26,TC7,SPOT,WS,187.72,29,2018,0
7067,2018-04-27,2018-04-27,TC7,SPOT,WS,186.67,29,2018,0
7066,2018-04-30,2018-04-30,TC7,SPOT,WS,185.85,29,2018,0
7065,2018-05-02,2018-05-02,TC7,SPOT,WS,185.61,30,2018,0
7064,2018-05-03,2018-05-03,TC7,SPOT,WS,185.33,30,2018,0
7063,2018-05-04,2018-05-04,TC7,SPOT,WS,185.08,30,2018,0
7062,2018-05-07,2018-05-07,TC7,SPOT,WS,184.78,30,2018,0
7061,2018-05-08,2018-05-08,TC7,SPOT,WS,184.28,30,2018,0
7060,2018-05-09,2018-05-09,TC7,SPOT,WS,183.61,30,2018,0
7059,2018-05-10,2018-05-10,TC7,SPOT,WS,183.33,30,2018,0
7058,2018-05-11,2018-05-11,TC7,SPOT,WS,183.33,30,2018,0
7057,2018-05-14,2018-05-14,TC7,SPOT,WS,183.19,30,2018,0
7056,2018-05-15,2018-05-15,TC7,SPOT,WS,183.17,30,2018,0
7055,2018-05-16,2018-05-16,TC7,SPOT,WS,183.22,30,2018,0
7054,2018-05-17,2018-05-17,TC7,SPOT,WS,183.28,30,2018,0
7053,2018-05-18,2018-05-18,TC7,SPOT,WS,183.39,30,2018,0
7052,2018-05-21,2018-05-21,TC7,SPOT,WS,183.39,30,2018,0
7051,2018-05-22,2018-05-22,TC7,SPOT,WS,184.14,30,2018,0
7050,2018-05-23,2018-05-23,TC7,SPOT,WS,183.78,30,2018,0
7049,2018-05-24,2018-05-24,TC7,SPOT,WS,183.89,30,2018,0
7048,2018-05-25,2018-05-25,TC7,SPOT,WS,183.78,30,2018,0
7047,2018-05-28,2018-05-28,TC7,SPOT,WS,183.5,30,2018,0
7046,2018-05-30,2018-05-30,TC7,SPOT,WS,183.5,30,2018,0
7045,2018-05-31,2018-05-31,TC7,SPOT,WS,183.22,30,2018,0
7044,2018-06-01,2018-06-01,TC7,SPOT,WS,183.03,29,2018,0
7043,2018-06-04,2018-06-04,TC7,SPOT,WS,182.67,29,2018,0
7042,2018-06-05,2018-06-05,TC7,SPOT,WS,181.94,29,2018,0
7041,2018-06-06,2018-06-06,TC7,SPOT,WS,181.06,29,2018,0
7040,2018-06-07,2018-06-07,TC7,SPOT,WS,180.89,29,2018,0
7039,2018-06-08,2018-06-08,TC7,SPOT,WS,180.33,29,2018,0
7038,2018-06-11,2018-06-11,TC7,SPOT,WS,179.78,29,2018,0
7037,2018-06-12,2018-06-12,TC7,SPOT,WS,179.33,29,2018,0
7036,2018-06-13,2018-06-13,TC7,SPOT,WS,179.17,29,2018,0
7035,2018-06-14,2018-06-14,TC7,SPOT,WS,179.17,29,2018,0
7034,2018-06-18,2018-06-18,TC7,SPOT,WS,179.58,29,2018,0
7033,2018-06-19,2018-06-19,TC7,SPOT,WS,179.64,29,2018,0
7032,2018-06-20,2018-06-20,TC7,SPOT,WS,179.78,29,2018,0
7031,2018-06-21,2018-06-21,TC7,SPOT,WS,179.33,29,2018,0
7030,2018-06-22,2018-06-22,TC7,SPOT,WS,179.28,29,2018,0
7029,2018-06-25,2018-06-25,TC7,SPOT,WS,179.61,29,2018,0
7028,2018-06-26,2018-06-26,TC7,SPOT,WS,179.06,29,2018,0
7027,2018-06-27,2018-06-27,TC7,SPOT,WS,177.94,29,2018,0
7026,2018-06-28,2018-06-28,TC7,SPOT,WS,176.28,29,2018,0
7025,2018-06-29,2018-06-29,TC7,SPOT,WS,173.44,29,2018,0
7024,2018-07-02,2018-07-02,TC7,SPOT,WS,173.11,30,2018,0
7023,2018-07-03,2018-07-03,TC7,SPOT,WS,172.72,30,2018,0
7022,2018-07-04,2018-07-04,TC7,SPOT,WS,172.67,30,2018,0
7021,2018-07-05,2018-07-05,TC7,SPOT,WS,173.22,30,2018,0
7020,2018-07-06,2018-07-06,TC7,SPOT,WS,174.5,30,2018,0
7019,2018-07-09,2018-07-09,TC7,SPOT,WS,175.0,30,2018,0
7018,2018-07-10,2018-07-10,TC7,SPOT,WS,175.5,30,2018,0
7017,2018-07-11,2018-07-11,TC7,SPOT,WS,176.78,30,2018,0
7016,2018-07-12,2018-07-12,TC7,SPOT,WS,177.22,30,2018,0
7015,2018-07-13,2018-07-13,TC7,SPOT,WS,177.61,30,2018,0
7014,2018-07-16,2018-07-16,TC7,SPOT,WS,178.5,30,2018,0
7013,2018-07-17,2018-07-17,TC7,SPOT,WS,179.67,30,2018,0
7012,2018-07-18,2018-07-18,TC7,SPOT,WS,182.28,30,2018,0
7011,2018-07-19,2018-07-19,TC7,SPOT,WS,183.33,30,2018,0
7010,2018-07-20,2018-07-20,TC7,SPOT,WS,184.06,30,2018,0
7009,2018-07-23,2018-07-23,TC7,SPOT,WS,185.0,30,2018,0
7008,2018-07-24,2018-07-24,TC7,SPOT,WS,185.44,30,2018,0
7007,2018-07-25,2018-07-25,TC7,SPOT,WS,189.39,30,2018,0
7006,2018-07-26,2018-07-26,TC7,SPOT,WS,191.39,30,2018,0
7005,2018-07-27,2018-07-27,TC7,SPOT,WS,190.83,30,2018,0
7004,2018-07-30,2018-07-30,TC7,SPOT,WS,190.72,30,2018,0
7003,2018-07-31,2018-07-31,TC7,SPOT,WS,190.0,30,2018,0
7002,2018-08-01,2018-08-01,TC7,SPOT,WS,187.83,30,2018,0
7001,2018-08-02,2018-08-02,TC7,SPOT,WS,186.17,30,2018,0
7000,2018-08-03,2018-08-03,TC7,SPOT,WS,183.89,30,2018,0
6999,2018-08-06,2018-08-06,TC7,SPOT,WS,182.61,30,2018,0
6998,2018-08-07,2018-08-07,TC7,SPOT,WS,182.11,30,2018,0
6997,2018-08-08,2018-08-08,TC7,SPOT,WS,181.68,30,2018,0
6996,2018-08-10,2018-08-10,TC7,SPOT,WS,180.44,30,2018,0
6995,2018-08-13,2018-08-13,TC7,SPOT,WS,180.0,30,2018,0
6994,2018-08-14,2018-08-14,TC7,SPOT,WS,180.0,30,2018,0
6993,2018-08-15,2018-08-15,TC7,SPOT,WS,179.17,30,2018,0
6992,2018-08-16,2018-08-16,TC7,SPOT,WS,177.44,30,2018,0
6991,2018-08-17,2018-08-17,TC7,SPOT,WS,176.33,30,2018,0
6990,2018-08-20,2018-08-20,TC7,SPOT,WS,176.0,30,2018,0
6989,2018-08-21,2018-08-21,TC7,SPOT,WS,175.72,30,2018,0
6988,2018-08-23,2018-08-23,TC7,SPOT,WS,175.06,30,2018,0
6987,2018-08-24,2018-08-24,TC7,SPOT,WS,174.94,30,2018,0
6986,2018-08-27,2018-08-27,TC7,SPOT,WS,174.56,30,2018,0
6985,2018-08-28,2018-08-28,TC7,SPOT,WS,173.17,30,2018,0
6984,2018-08-29,2018-08-29,TC7,SPOT,WS,171.83,30,2018,0
6983,2018-08-30,2018-08-30,TC7,SPOT,WS,170.83,30,2018,0
6982,2018-08-31,2018-08-31,TC7,SPOT,WS,170.0,30,2018,0
6981,2018-09-03,2018-09-03,TC7,SPOT,WS,170.06,29,2018,0
6980,2018-09-04,2018-09-04,TC7,SPOT,WS,170.06,29,2018,0
6979,2018-09-05,2018-09-05,TC7,SPOT,WS,169.94,29,2018,0
6978,2018-09-06,2018-09-06,TC7,SPOT,WS,169.33,29,2018,0
6977,2018-09-07,2018-09-07,TC7,SPOT,WS,169.0,29,2018,0
6976,2018-09-10,2018-09-10,TC7,SPOT,WS,168.44,29,2018,0
6975,2018-09-11,2018-09-11,TC7,SPOT,WS,165.83,29,2018,0
6974,2018-09-12,2018-09-12,TC7,SPOT,WS,164.28,29,2018,0
6973,2018-09-13,2018-09-13,TC7,SPOT,WS,163.94,29,2018,0
6972,2018-09-14,2018-09-14,TC7,SPOT,WS,163.44,29,2018,0
6971,2018-09-17,2018-09-17,TC7,SPOT,WS,163.11,29,2018,0
6970,2018-09-18,2018-09-18,TC7,SPOT,WS,162.94,29,2018,0
6969,2018-09-19,2018-09-19,TC7,SPOT,WS,162.72,29,2018,0
6968,2018-09-20,2018-09-20,TC7,SPOT,WS,162.69,29,2018,0
6967,2018-09-21,2018-09-21,TC7,SPOT,WS,162.69,29,2018,0
6966,2018-09-24,2018-09-24,TC7,SPOT,WS,162.78,29,2018,0
6965,2018-09-25,2018-09-25,TC7,SPOT,WS,162.39,29,2018,0
6964,2018-09-26,2018-09-26,TC7,SPOT,WS,162.22,29,2018,0
6963,2018-09-27,2018-09-27,TC7,SPOT,WS,161.97,29,2018,0
6962,2018-09-28,2018-09-28,TC7,SPOT,WS,161.83,29,2018,0
6961,2018-10-01,2018-10-01,TC7,SPOT,WS,161.53,30,2018,0
6960,2018-10-02,2018-10-02,TC7,SPOT,WS,160.72,30,2018,0
6959,2018-10-03,2018-10-03,TC7,SPOT,WS,160.17,30,2018,0
6958,2018-10-04,2018-10-04,TC7,SPOT,WS,160.67,30,2018,0
6957,2018-10-05,2018-10-05,TC7,SPOT,WS,161.61,30,2018,0
6956,2018-10-08,2018-10-08,TC7,SPOT,WS,163.56,30,2018,0
6955,2018-10-09,2018-10-09,TC7,SPOT,WS,163.72,30,2018,0
6954,2018-10-10,2018-10-10,TC7,SPOT,WS,164.39,30,2018,0
6953,2018-10-11,2018-10-11,TC7,SPOT,WS,165.06,30,2018,0
6952,2018-10-12,2018-10-12,TC7,SPOT,WS,165.17,30,2018,0
6951,2018-10-15,2018-10-15,TC7,SPOT,WS,166.17,30,2018,0
6950,2018-10-16,2018-10-16,TC7,SPOT,WS,166.11,30,2018,0
6949,2018-10-17,2018-10-17,TC7,SPOT,WS,166.56,30,2018,0
6948,2018-10-18,2018-10-18,TC7,SPOT,WS,166.83,30,2018,0
6947,2018-10-19,2018-10-19,TC7,SPOT,WS,166.5,30,2018,0
6946,2018-10-22,2018-10-22,TC7,SPOT,WS,166.5,30,2018,0
6945,2018-10-23,2018-10-23,TC7,SPOT,WS,166.39,30,2018,0
6944,2018-10-24,2018-10-24,TC7,SPOT,WS,166.61,30,2018,0
6943,2018-10-25,2018-10-25,TC7,SPOT,WS,166.44,30,2018,0
6942,2018-10-26,2018-10-26,TC7,SPOT,WS,166.17,30,2018,0
6941,2018-10-29,2018-10-29,TC7,SPOT,WS,167.72,30,2018,0
6940,2018-10-30,2018-10-30,TC7,SPOT,WS,168.78,30,2018,0
6939,2018-10-31,2018-10-31,TC7,SPOT,WS,169.72,30,2018,0
6938,2018-11-01,2018-11-01,TC7,SPOT,WS,170.33,29,2018,0
6937,2018-11-02,2018-11-02,TC7,SPOT,WS,171.17,29,2018,0
6936,2018-11-05,2018-11-05,TC7,SPOT,WS,172.78,29,2018,0
6935,2018-11-07,2018-11-07,TC7,SPOT,WS,175.37,29,2018,0
6934,2018-11-08,2018-11-08,TC7,SPOT,WS,177.61,29,2018,0
6933,2018-11-09,2018-11-09,TC7,SPOT,WS,180.0,29,2018,0
6932,2018-11-12,2018-11-12,TC7,SPOT,WS,180.56,29,2018,0
6931,2018-11-13,2018-11-13,TC7,SPOT,WS,180.83,29,2018,0
6930,2018-11-14,2018-11-14,TC7,SPOT,WS,180.83,29,2018,0
6929,2018-11-15,2018-11-15,TC7,SPOT,WS,180.83,29,2018,0
6928,2018-11-16,2018-11-16,TC7,SPOT,WS,180.94,29,2018,0
6927,2018-11-19,2018-11-19,TC7,SPOT,WS,181.22,29,2018,0
6926,2018-11-20,2018-11-20,TC7,SPOT,WS,181.28,29,2018,0
6925,2018-11-21,2018-11-21,TC7,SPOT,WS,181.0,29,2018,0
6924,2018-11-22,2018-11-22,TC7,SPOT,WS,180.72,29,2018,0
6923,2018-11-23,2018-11-23,TC7,SPOT,WS,180.61,29,2018,0
6922,2018-11-26,2018-11-26,TC7,SPOT,WS,180.17,29,2018,0
6921,2018-11-27,2018-11-27,TC7,SPOT,WS,179.67,29,2018,0
6920,2018-11-28,2018-11-28,TC7,SPOT,WS,179.44,29,2018,0
6919,2018-11-29,2018-11-29,TC7,SPOT,WS,180.0,29,2018,0
6918,2018-11-30,2018-11-30,TC7,SPOT,WS,181.39,29,2018,0
6917,2018-12-03,2018-12-03,TC7,SPOT,WS,183.06,30,2018,0
6916,2018-12-04,2018-12-04,TC7,SPOT,WS,184.17,30,2018,0
6915,2018-12-05,2018-12-05,TC7,SPOT,WS,187.61,30,2018,0
6914,2018-12-06,2018-12-06,TC7,SPOT,WS,190.17,30,2018,0
6913,2018-12-07,2018-12-07,TC7,SPOT,WS,192.17,30,2018,0
6912,2018-12-10,2018-12-10,TC7,SPOT,WS,193.5,30,2018,0
6911,2018-12-11,2018-12-11,TC7,SPOT,WS,217.22,30,2018,0
6910,2018-12-12,2018-12-12,TC7,SPOT,WS,221.67,30,2018,0
6909,2018-12-13,2018-12-13,TC7,SPOT,WS,223.56,30,2018,0
6908,2018-12-14,2018-12-14,TC7,SPOT,WS,226.67,30,2018,0
6907,2018-12-17,2018-12-17,TC7,SPOT,WS,229.17,30,2018,0
6906,2018-12-18,2018-12-18,TC7,SPOT,WS,230.28,30,2018,0
6905,2018-12-19,2018-12-19,TC7,SPOT,WS,231.94,30,2018,0
6904,2018-12-20,2018-12-20,TC7,SPOT,WS,235.22,30,2018,0
6903,2018-12-21,2018-12-21,TC7,SPOT,WS,236.67,30,2018,0
6902,2018-12-24,2018-12-24,TC7,SPOT,WS,237.06,30,2018,0
6901,2019-01-02,2019-01-02,TC7,SPOT,WS,202.78,30,2019,0
6900,2019-01-03,2019-01-03,TC7,SPOT,WS,204.0,30,2019,0
6899,2019-01-04,2019-01-04,TC7,SPOT,WS,208.11,30,2019,0
6898,2019-01-07,2019-01-07,TC7,SPOT,WS,209.11,30,2019,0
6897,2019-01-08,2019-01-08,TC7,SPOT,WS,210.39,30,2019,0
6896,2019-01-09,2019-01-09,TC7,SPOT,WS,210.06,30,2019,0
6895,2019-01-10,2019-01-10,TC7,SPOT,WS,210.0000000000001,30,2019,0
6894,2019-01-11,2019-01-11,TC7,SPOT,WS,210.06,30,2019,0
6893,2019-01-14,2019-01-14,TC7,SPOT,WS,208.78,30,2019,0
6892,2019-01-15,2019-01-15,TC7,SPOT,WS,208.33,30,2019,0
6891,2019-01-16,2019-01-16,TC7,SPOT,WS,207.33,30,2019,0
6890,2019-01-17,2019-01-17,TC7,SPOT,WS,206.28,30,2019,0
6889,2019-01-18,2019-01-18,TC7,SPOT,WS,205.17,30,2019,0
6888,2019-01-21,2019-01-21,TC7,SPOT,WS,204.67,30,2019,0
6887,2019-01-22,2019-01-22,TC7,SPOT,WS,201.94,30,2019,0
6886,2019-01-23,2019-01-23,TC7,SPOT,WS,199.94,30,2019,0
6885,2019-01-24,2019-01-24,TC7,SPOT,WS,199.11,30,2019,0
6884,2019-01-25,2019-01-25,TC7,SPOT,WS,198.78,30,2019,0
6883,2019-01-28,2019-01-28,TC7,SPOT,WS,197.17,30,2019,0
6882,2019-01-29,2019-01-29,TC7,SPOT,WS,195.0,30,2019,0
6881,2019-01-30,2019-01-30,TC7,SPOT,WS,193.33,30,2019,0
6880,2019-01-31,2019-01-31,TC7,SPOT,WS,191.56,30,2019,0
6879,2019-02-01,2019-02-01,TC7,SPOT,WS,190.33,27,2019,0
6878,2019-02-04,2019-02-04,TC7,SPOT,WS,189.78,27,2019,0
6877,2019-02-07,2019-02-07,TC7,SPOT,WS,189.39,27,2019,0
6876,2019-02-08,2019-02-08,TC7,SPOT,WS,189.11,27,2019,0
6875,2019-02-11,2019-02-11,TC7,SPOT,WS,188.0,27,2019,0
6874,2019-02-12,2019-02-12,TC7,SPOT,WS,186.33,27,2019,0
6873,2019-02-13,2019-02-13,TC7,SPOT,WS,184.44,27,2019,0
6872,2019-02-14,2019-02-14,TC7,SPOT,WS,184.28,27,2019,0
6871,2019-02-15,2019-02-15,TC7,SPOT,WS,183.67,27,2019,0
6870,2019-02-18,2019-02-18,TC7,SPOT,WS,182.56,27,2019,0
6869,2019-02-19,2019-02-19,TC7,SPOT,WS,181.44,27,2019,0
6868,2019-02-20,2019-02-20,TC7,SPOT,WS,180.22,27,2019,0
6867,2019-02-21,2019-02-21,TC7,SPOT,WS,179.44,27,2019,0
6866,2019-02-22,2019-02-22,TC7,SPOT,WS,177.06,27,2019,0
6865,2019-02-25,2019-02-25,TC7,SPOT,WS,175.44,27,2019,0
6864,2019-02-26,2019-02-26,TC7,SPOT,WS,173.99,27,2019,0
6863,2019-02-27,2019-02-27,TC7,SPOT,WS,173.22,27,2019,0
6862,2019-02-28,2019-02-28,TC7,SPOT,WS,172.78,27,2019,0
6861,2019-03-01,2019-03-01,TC7,SPOT,WS,171.72,30,2019,0
6860,2019-03-04,2019-03-04,TC7,SPOT,WS,170.83,30,2019,0
6859,2019-03-05,2019-03-05,TC7,SPOT,WS,169.83,30,2019,0
6858,2019-03-06,2019-03-06,TC7,SPOT,WS,167.22,30,2019,0
6857,2019-03-07,2019-03-07,TC7,SPOT,WS,166.72,30,2019,0
6856,2019-03-08,2019-03-08,TC7,SPOT,WS,165.89,30,2019,0
6855,2019-03-11,2019-03-11,TC7,SPOT,WS,165.89,30,2019,0
6854,2019-03-12,2019-03-12,TC7,SPOT,WS,165.94,30,2019,0
6853,2019-03-13,2019-03-13,TC7,SPOT,WS,166.42,30,2019,0
6852,2019-03-14,2019-03-14,TC7,SPOT,WS,166.94,30,2019,0
6851,2019-03-15,2019-03-15,TC7,SPOT,WS,166.89,30,2019,0
6850,2019-03-18,2019-03-18,TC7,SPOT,WS,167.0,30,2019,0
6849,2019-03-19,2019-03-19,TC7,SPOT,WS,167.89,30,2019,0
6848,2019-03-20,2019-03-20,TC7,SPOT,WS,168.39,30,2019,0
6847,2019-03-21,2019-03-21,TC7,SPOT,WS,169.83,30,2019,0
6846,2019-03-22,2019-03-22,TC7,SPOT,WS,170.56,30,2019,0
6845,2019-03-25,2019-03-25,TC7,SPOT,WS,170.61,30,2019,0
6844,2019-03-26,2019-03-26,TC7,SPOT,WS,170.67,30,2019,0
6843,2019-03-27,2019-03-27,TC7,SPOT,WS,170.67,30,2019,0
6842,2019-03-28,2019-03-28,TC7,SPOT,WS,171.79,30,2019,0
6841,2019-03-29,2019-03-29,TC7,SPOT,WS,173.83,30,2019,0
6840,2019-04-01,2019-04-01,TC7,SPOT,WS,174.56,29,2019,0
6839,2019-04-02,2019-04-02,TC7,SPOT,WS,175.28,29,2019,0
6838,2019-04-03,2019-04-03,TC7,SPOT,WS,175.28,29,2019,0
6837,2019-04-04,2019-04-04,TC7,SPOT,WS,175.28,29,2019,0
6836,2019-04-05,2019-04-05,TC7,SPOT,WS,175.28,29,2019,0
6835,2019-04-08,2019-04-08,TC7,SPOT,WS,175.83,29,2019,0
6834,2019-04-09,2019-04-09,TC7,SPOT,WS,175.94,29,2019,0
6833,2019-04-10,2019-04-10,TC7,SPOT,WS,175.56,29,2019,0
6832,2019-04-11,2019-04-11,TC7,SPOT,WS,175.39,29,2019,0
6831,2019-04-12,2019-04-12,TC7,SPOT,WS,175.33,29,2019,0
6830,2019-04-15,2019-04-15,TC7,SPOT,WS,175.61,29,2019,0
6829,2019-04-16,2019-04-16,TC7,SPOT,WS,175.28,29,2019,0
6828,2019-04-17,2019-04-17,TC7,SPOT,WS,174.89,29,2019,0
6827,2019-04-18,2019-04-18,TC7,SPOT,WS,174.72,29,2019,0
6826,2019-04-22,2019-04-22,TC7,SPOT,WS,174.17,29,2019,0
6825,2019-04-23,2019-04-23,TC7,SPOT,WS,173.56,29,2019,0
6824,2019-04-24,2019-04-24,TC7,SPOT,WS,173.0,29,2019,0
6823,2019-04-25,2019-04-25,TC7,SPOT,WS,172.44,29,2019,0
6822,2019-04-26,2019-04-26,TC7,SPOT,WS,171.72,29,2019,0
6821,2019-04-29,2019-04-29,TC7,SPOT,WS,170.67,29,2019,0
6820,2019-04-30,2019-04-30,TC7,SPOT,WS,169.44,29,2019,0
6819,2019-05-02,2019-05-02,TC7,SPOT,WS,168.83,30,2019,0
6818,2019-05-03,2019-05-03,TC7,SPOT,WS,167.67,30,2019,0
6817,2019-05-06,2019-05-06,TC7,SPOT,WS,167.56,30,2019,0
6816,2019-05-07,2019-05-07,TC7,SPOT,WS,167.56,30,2019,0
6815,2019-05-08,2019-05-08,TC7,SPOT,WS,166.67,30,2019,0
6814,2019-05-09,2019-05-09,TC7,SPOT,WS,165.72,30,2019,0
6813,2019-05-10,2019-05-10,TC7,SPOT,WS,165.36,30,2019,0
6812,2019-05-13,2019-05-13,TC7,SPOT,WS,165.0,30,2019,0
6811,2019-05-14,2019-05-14,TC7,SPOT,WS,164.44,30,2019,0
6810,2019-05-15,2019-05-15,TC7,SPOT,WS,163.67,30,2019,0
6809,2019-05-16,2019-05-16,TC7,SPOT,WS,162.95,30,2019,0
6808,2019-05-17,2019-05-17,TC7,SPOT,WS,161.81,30,2019,0
6807,2019-05-21,2019-05-21,TC7,SPOT,WS,161.06,30,2019,0
6806,2019-05-22,2019-05-22,TC7,SPOT,WS,160.61,30,2019,0
6805,2019-05-23,2019-05-23,TC7,SPOT,WS,160.39,30,2019,0
6804,2019-05-24,2019-05-24,TC7,SPOT,WS,159.89,30,2019,0
