Date,Value
2018-08-03,17731328.61
2018-08-04,17731328.61
2018-08-05,16229774.7
2018-08-06,15975609.75
2018-08-07,17905053.17
2018-08-08,18330690.95
2018-08-09,18040812.46
2018-08-10,17755022.33
2018-08-11,16952725.53
2018-08-12,17616111.86
2018-08-13,17861873.62
2018-08-14,17618608.91
2018-08-15,17766784.27
2018-08-16,17547156.67
2018-08-17,18715671.43
2018-08-18,19574501.05
2018-08-19,18938802.45
2018-08-20,19480657.06
2018-08-21,19568890.53
2018-08-22,19249110.28
2018-08-23,19232926.59
2018-08-24,17309068.51
2018-08-25,17356097.44
2018-08-26,16809468.89
2018-08-27,17190254.04
2018-08-28,18119523.26
2018-08-29,17157119.33
2018-08-30,17435179.27
2018-08-31,18662151.51
2018-09-01,19303907.19
2018-09-02,19592169.21
2018-09-03,19701794.32
2018-09-04,20463276.55
2018-09-05,19738602.29
2018-09-06,20083724.2
2018-09-07,19511030.63
2018-09-08,19216912.78
2018-09-09,18292291.72
2018-09-10,16568311.21
2018-09-11,17732850.78
2018-09-12,17649416.44
2018-09-13,16403392.32
2018-09-14,15746459.33
2018-09-15,14509146.64
2018-09-16,13287055.29
2018-09-17,13101260.57
2018-09-18,14327182.4
2018-09-19,13657889.91
2018-09-20,14300167.62
2018-09-21,13979324.38
2018-09-22,13455917.79
2018-09-23,13339814.16
2018-09-24,12439578.74
2018-09-25,11444820.0
2018-09-26,11374638.3
2018-09-27,12167783.4
2018-09-28,12030030.29
2018-09-29,12544310.38
2018-09-30,12901433.26
2018-10-01,12904433.51
2018-10-02,12313090.67
2018-10-03,11972912.55
2018-10-04,10524809.45
2018-10-05,10524809.45
2018-10-06,10036198.08
2018-10-07,9697403.72
2018-10-08,9696359.61
2018-10-09,11237482.74
2018-10-10,10351978.02
2018-10-11,11312532.74
2018-10-12,10964014.32
2018-10-13,12589219.62
2018-10-14,12987660.26
2018-10-15,11699985.07
2018-10-16,11352969.92
2018-10-17,11348309.16
2018-10-18,10868151.31
2018-10-19,11289455.38
2018-10-20,11100641.55
2018-10-21,10913154.89
2018-10-22,10808184.25
2018-10-23,9558021.49
2018-10-24,11730169.87
2018-10-25,11238809.86
2018-10-26,10522985.39
2018-10-27,11618110.62
2018-10-28,10404504.22
2018-10-29,10793025.82
2018-10-30,10216791.12
2018-10-31,11217789.32
2018-11-01,10895241.54
2018-11-02,9771547.97
2018-11-03,9768258.39
2018-11-04,9582381.91
2018-11-05,10090214.93
2018-11-06,10184977.22
2018-11-07,10158666.95
2018-11-08,10048985.24
2018-11-09,11092150.35
2018-11-10,10715485.04
2018-11-11,11068444.05
2018-11-12,10374545.85
2018-11-13,10114449.61
2018-11-14,9842377.56
2018-11-15,10710012.92
2018-11-16,11497207.88
2018-11-17,11497207.88
2018-11-18,10599394.01
2018-11-19,11067651.56
2018-11-20,11348101.64
2018-11-21,11234759.25
2018-11-22,10476340.18
2018-11-23,10733580.87
2018-11-24,10552566.41
2018-11-25,11724213.45
2018-11-26,11138418.22
2018-11-27,10867176.44
2018-11-28,11402332.41
2018-11-29,11070897.13
2018-11-30,11880452.37
2018-12-01,12752880.56
2018-12-02,13004171.08
2018-12-03,14616972.88
2018-12-04,14401257.52
2018-12-05,14929708.54
2018-12-06,14929708.54
2018-12-07,15104980.4
