Unnamed: 0,Date,TENOR_DATE,CURVE_NAME,CURVE_TYPE,UOM,Value,DAYS_TO_EXPIRY,TENOR_YEAR,DAYS_TO_EXPIRY_MASK
2026,2018-05-01,2018-05-01,TC5,SPOT,USD_MT,19.2299,30,2018,0
2025,2018-05-02,2018-05-02,TC5,SPOT,USD_MT,19.195,30,2018,0
2024,2018-05-03,2018-05-03,TC5,SPOT,USD_MT,19.126945,30,2018,0
2023,2018-05-04,2018-05-04,TC5,SPOT,USD_MT,19.14614,30,2018,0
2022,2018-05-08,2018-05-08,TC5,SPOT,USD_MT,19.24386,30,2018,0
2021,2018-05-09,2018-05-09,TC5,SPOT,USD_MT,19.29272,30,2018,0
2020,2018-05-10,2018-05-10,TC5,SPOT,USD_MT,19.195,30,2018,0
2019,2018-05-11,2018-05-11,TC5,SPOT,USD_MT,19.24386,30,2018,0
2018,2018-05-14,2018-05-14,TC5,SPOT,USD_MT,19.28225,30,2018,0
2017,2018-05-15,2018-05-15,TC5,SPOT,USD_MT,19.339835,30,2018,0
2016,2018-05-16,2018-05-16,TC5,SPOT,USD_MT,19.388695,30,2018,0
2015,2018-05-17,2018-05-17,TC5,SPOT,USD_MT,19.52306,30,2018,0
2014,2018-05-18,2018-05-18,TC5,SPOT,USD_MT,19.58239,30,2018,0
2013,2018-05-21,2018-05-21,TC5,SPOT,USD_MT,19.510845,30,2018,0
2012,2018-05-22,2018-05-22,TC5,SPOT,USD_MT,19.824945,30,2018,0
2011,2018-05-23,2018-05-23,TC5,SPOT,USD_MT,19.96978,30,2018,0
2010,2018-05-24,2018-05-24,TC5,SPOT,USD_MT,20.01864,30,2018,0
2009,2018-05-25,2018-05-25,TC5,SPOT,USD_MT,20.013405,30,2018,0
2008,2018-05-29,2018-05-29,TC5,SPOT,USD_MT,20.13032,30,2018,0
2007,2018-05-30,2018-05-30,TC5,SPOT,USD_MT,20.50375,30,2018,0
2006,2018-05-31,2018-05-31,TC5,SPOT,USD_MT,20.648585,30,2018,0
2005,2018-06-01,2018-06-01,TC5,SPOT,USD_MT,20.55261,29,2018,0
2004,2018-06-04,2018-06-04,TC5,SPOT,USD_MT,20.60147,29,2018,0
2003,2018-06-05,2018-06-05,TC5,SPOT,USD_MT,20.648585,29,2018,0
2002,2018-06-06,2018-06-06,TC5,SPOT,USD_MT,20.212335,29,2018,0
2001,2018-06-07,2018-06-07,TC5,SPOT,USD_MT,20.0675,29,2018,0
2000,2018-06-08,2018-06-08,TC5,SPOT,USD_MT,19.96978,29,2018,0
1999,2018-06-11,2018-06-11,TC5,SPOT,USD_MT,19.96978,29,2018,0
1998,2018-06-12,2018-06-12,TC5,SPOT,USD_MT,19.922665,29,2018,0
1997,2018-06-13,2018-06-13,TC5,SPOT,USD_MT,19.873805,29,2018,0
1996,2018-06-14,2018-06-14,TC5,SPOT,USD_MT,19.70803,29,2018,0
1995,2018-06-15,2018-06-15,TC5,SPOT,USD_MT,19.63125,29,2018,0
1994,2018-06-18,2018-06-18,TC5,SPOT,USD_MT,19.72897,29,2018,0
1993,2018-06-19,2018-06-19,TC5,SPOT,USD_MT,20.01864,29,2018,0
1992,2018-06-20,2018-06-20,TC5,SPOT,USD_MT,20.45489,29,2018,0
1991,2018-06-21,2018-06-21,TC5,SPOT,USD_MT,20.89114,29,2018,0
1990,2018-06-22,2018-06-22,TC5,SPOT,USD_MT,20.94,29,2018,0
1989,2018-06-25,2018-06-25,TC5,SPOT,USD_MT,20.94,29,2018,0
1988,2018-06-26,2018-06-26,TC5,SPOT,USD_MT,20.871945,29,2018,0
1987,2018-06-27,2018-06-27,TC5,SPOT,USD_MT,20.89114,29,2018,0
1986,2018-06-28,2018-06-28,TC5,SPOT,USD_MT,20.85275,29,2018,0
1985,2018-06-29,2018-06-29,TC5,SPOT,USD_MT,20.80389,29,2018,0
1984,2018-07-02,2018-07-02,TC5,SPOT,USD_MT,20.84228,30,2018,0
1983,2018-07-03,2018-07-03,TC5,SPOT,USD_MT,20.94,30,2018,0
1982,2018-07-04,2018-07-04,TC5,SPOT,USD_MT,20.94,30,2018,0
1981,2018-07-05,2018-07-05,TC5,SPOT,USD_MT,20.94,30,2018,0
1980,2018-07-06,2018-07-06,TC5,SPOT,USD_MT,20.98886,30,2018,0
1979,2018-07-09,2018-07-09,TC5,SPOT,USD_MT,20.92953,30,2018,0
1978,2018-07-10,2018-07-10,TC5,SPOT,USD_MT,20.97839,30,2018,0
1977,2018-07-11,2018-07-11,TC5,SPOT,USD_MT,20.98886,30,2018,0
1976,2018-07-12,2018-07-12,TC5,SPOT,USD_MT,20.98886,30,2018,0
1975,2018-07-13,2018-07-13,TC5,SPOT,USD_MT,20.89114,30,2018,0
1974,2018-07-16,2018-07-16,TC5,SPOT,USD_MT,20.871945,30,2018,0
1973,2018-07-17,2018-07-17,TC5,SPOT,USD_MT,20.746305,30,2018,0
1972,2018-07-18,2018-07-18,TC5,SPOT,USD_MT,20.69221,30,2018,0
1971,2018-07-19,2018-07-19,TC5,SPOT,USD_MT,20.610195,30,2018,0
1970,2018-07-20,2018-07-20,TC5,SPOT,USD_MT,20.36764,30,2018,0
1969,2018-07-23,2018-07-23,TC5,SPOT,USD_MT,20.29086,30,2018,0
1968,2018-07-24,2018-07-24,TC5,SPOT,USD_MT,20.29086,30,2018,0
1967,2018-07-25,2018-07-25,TC5,SPOT,USD_MT,20.212335,30,2018,0
1966,2018-07-26,2018-07-26,TC5,SPOT,USD_MT,19.96978,30,2018,0
1965,2018-07-27,2018-07-27,TC5,SPOT,USD_MT,19.70803,30,2018,0
1964,2018-07-30,2018-07-30,TC5,SPOT,USD_MT,19.486415,30,2018,0
1963,2018-07-31,2018-07-31,TC5,SPOT,USD_MT,19.29272,30,2018,0
1962,2018-08-01,2018-08-01,TC5,SPOT,USD_MT,18.903585,30,2018,0
1961,2018-08-02,2018-08-02,TC5,SPOT,USD_MT,18.80761,30,2018,0
1960,2018-08-03,2018-08-03,TC5,SPOT,USD_MT,18.526665,30,2018,0
1959,2018-08-06,2018-08-06,TC5,SPOT,USD_MT,18.148,30,2018,0
1958,2018-08-07,2018-08-07,TC5,SPOT,USD_MT,17.6245,30,2018,0
1957,2018-08-08,2018-08-08,TC5,SPOT,USD_MT,17.01375,30,2018,0
1956,2018-08-09,2018-08-09,TC5,SPOT,USD_MT,16.722335,30,2018,0
1955,2018-08-10,2018-08-10,TC5,SPOT,USD_MT,16.67522,30,2018,0
1954,2018-08-13,2018-08-13,TC5,SPOT,USD_MT,16.62636,30,2018,0
1953,2018-08-14,2018-08-14,TC5,SPOT,USD_MT,16.74153,30,2018,0
1952,2018-08-15,2018-08-15,TC5,SPOT,USD_MT,16.67522,30,2018,0
1951,2018-08-16,2018-08-16,TC5,SPOT,USD_MT,17.09053,30,2018,0
1950,2018-08-17,2018-08-17,TC5,SPOT,USD_MT,17.49886,30,2018,0
1949,2018-08-20,2018-08-20,TC5,SPOT,USD_MT,17.54772,30,2018,0
1948,2018-08-21,2018-08-21,TC5,SPOT,USD_MT,17.643695,30,2018,0
1947,2018-08-22,2018-08-22,TC5,SPOT,USD_MT,17.55121,30,2018,0
1946,2018-08-23,2018-08-23,TC5,SPOT,USD_MT,17.49886,30,2018,0
1945,2018-08-24,2018-08-24,TC5,SPOT,USD_MT,17.35228,30,2018,0
1944,2018-08-28,2018-08-28,TC5,SPOT,USD_MT,16.91603,30,2018,0
1943,2018-08-29,2018-08-29,TC5,SPOT,USD_MT,17.158585,30,2018,0
1942,2018-08-30,2018-08-30,TC5,SPOT,USD_MT,18.177665,30,2018,0
1941,2018-08-31,2018-08-31,TC5,SPOT,USD_MT,18.66103,30,2018,0
1940,2018-09-03,2018-09-03,TC5,SPOT,USD_MT,18.68197,29,2018,0
1939,2018-09-04,2018-09-04,TC5,SPOT,USD_MT,18.613915,29,2018,0
1938,2018-09-05,2018-09-05,TC5,SPOT,USD_MT,18.613915,29,2018,0
1937,2018-09-06,2018-09-06,TC5,SPOT,USD_MT,18.516195,29,2018,0
1936,2018-09-07,2018-09-07,TC5,SPOT,USD_MT,18.432435,29,2018,0
1935,2018-09-10,2018-09-10,TC5,SPOT,USD_MT,18.3225,29,2018,0
1934,2018-09-11,2018-09-11,TC5,SPOT,USD_MT,17.88625,29,2018,0
1933,2018-09-12,2018-09-12,TC5,SPOT,USD_MT,17.93511,29,2018,0
1932,2018-09-13,2018-09-13,TC5,SPOT,USD_MT,17.96303,29,2018,0
1931,2018-09-14,2018-09-14,TC5,SPOT,USD_MT,18.613915,29,2018,0
1930,2018-09-17,2018-09-17,TC5,SPOT,USD_MT,19.078085,29,2018,0
1929,2018-09-18,2018-09-18,TC5,SPOT,USD_MT,19.63125,29,2018,0
1928,2018-09-19,2018-09-19,TC5,SPOT,USD_MT,19.96978,29,2018,0
1927,2018-09-20,2018-09-20,TC5,SPOT,USD_MT,20.0675,29,2018,0
1926,2018-09-21,2018-09-21,TC5,SPOT,USD_MT,20.0675,29,2018,0
1925,2018-09-24,2018-09-24,TC5,SPOT,USD_MT,20.11636,29,2018,0
1924,2018-09-25,2018-09-25,TC5,SPOT,USD_MT,20.25247,29,2018,0
1923,2018-09-26,2018-09-26,TC5,SPOT,USD_MT,20.746305,29,2018,0
1922,2018-09-27,2018-09-27,TC5,SPOT,USD_MT,20.98886,29,2018,0
1921,2018-09-28,2018-09-28,TC5,SPOT,USD_MT,20.94,29,2018,0
1920,2018-10-01,2018-10-01,TC5,SPOT,USD_MT,20.94,30,2018,0
1919,2018-10-02,2018-10-02,TC5,SPOT,USD_MT,21.03772,30,2018,0
1918,2018-10-03,2018-10-03,TC5,SPOT,USD_MT,21.182555,30,2018,0
1917,2018-10-04,2018-10-04,TC5,SPOT,USD_MT,21.06564,30,2018,0
1916,2018-10-05,2018-10-05,TC5,SPOT,USD_MT,21.27853,30,2018,0
1915,2018-10-08,2018-10-08,TC5,SPOT,USD_MT,21.37625,30,2018,0
1914,2018-10-09,2018-10-09,TC5,SPOT,USD_MT,21.54028,30,2018,0
1913,2018-10-10,2018-10-10,TC5,SPOT,USD_MT,21.521085,30,2018,0
1912,2018-10-11,2018-10-11,TC5,SPOT,USD_MT,21.37625,30,2018,0
1911,2018-10-12,2018-10-12,TC5,SPOT,USD_MT,21.47397,30,2018,0
1910,2018-10-15,2018-10-15,TC5,SPOT,USD_MT,21.21222,30,2018,0
1909,2018-10-16,2018-10-16,TC5,SPOT,USD_MT,21.91022,30,2018,0
1908,2018-10-17,2018-10-17,TC5,SPOT,USD_MT,22.29761,30,2018,0
1907,2018-10-18,2018-10-18,TC5,SPOT,USD_MT,22.442445,30,2018,0
1906,2018-10-19,2018-10-19,TC5,SPOT,USD_MT,22.393585,30,2018,0
1905,2018-10-22,2018-10-22,TC5,SPOT,USD_MT,22.219085,30,2018,0
1904,2018-10-23,2018-10-23,TC5,SPOT,USD_MT,22.306335,30,2018,0
1903,2018-10-24,2018-10-24,TC5,SPOT,USD_MT,22.306335,30,2018,0
1902,2018-10-25,2018-10-25,TC5,SPOT,USD_MT,22.355195,30,2018,0
1901,2018-10-26,2018-10-26,TC5,SPOT,USD_MT,22.52097,30,2018,0
1900,2018-10-29,2018-10-29,TC5,SPOT,USD_MT,22.34647,30,2018,0
1899,2018-10-30,2018-10-30,TC5,SPOT,USD_MT,22.37439,30,2018,0
1898,2018-10-31,2018-10-31,TC5,SPOT,USD_MT,22.491305,30,2018,0
1897,2018-11-01,2018-11-01,TC5,SPOT,USD_MT,22.58728,29,2018,0
1896,2018-11-02,2018-11-02,TC5,SPOT,USD_MT,22.73386,29,2018,0
1895,2018-11-05,2018-11-05,TC5,SPOT,USD_MT,22.63614,29,2018,0
1894,2018-11-06,2018-11-06,TC5,SPOT,USD_MT,22.54016499999999,29,2018,0
1893,2018-11-07,2018-11-07,TC5,SPOT,USD_MT,22.685,29,2018,0
1892,2018-11-08,2018-11-08,TC5,SPOT,USD_MT,22.54016499999999,29,2018,0
1891,2018-11-09,2018-11-09,TC5,SPOT,USD_MT,22.34647,29,2018,0
1890,2018-11-12,2018-11-12,TC5,SPOT,USD_MT,22.442445,29,2018,0
1889,2018-11-13,2018-11-13,TC5,SPOT,USD_MT,22.63614,29,2018,0
1888,2018-11-14,2018-11-14,TC5,SPOT,USD_MT,22.704195,29,2018,0
1887,2018-11-15,2018-11-15,TC5,SPOT,USD_MT,22.665805,29,2018,0
1886,2018-11-16,2018-11-16,TC5,SPOT,USD_MT,22.73386,29,2018,0
1885,2018-11-19,2018-11-19,TC5,SPOT,USD_MT,22.78272,29,2018,0
1884,2018-11-20,2018-11-20,TC5,SPOT,USD_MT,22.685,29,2018,0
1883,2018-11-21,2018-11-21,TC5,SPOT,USD_MT,22.63614,29,2018,0
1882,2018-11-22,2018-11-22,TC5,SPOT,USD_MT,22.568085,29,2018,0
1881,2018-11-23,2018-11-23,TC5,SPOT,USD_MT,22.568085,29,2018,0
1880,2018-11-26,2018-11-26,TC5,SPOT,USD_MT,22.568085,29,2018,0
1879,2018-11-27,2018-11-27,TC5,SPOT,USD_MT,23.07239,29,2018,0
1878,2018-11-28,2018-11-28,TC5,SPOT,USD_MT,23.412665,29,2018,0
1877,2018-11-29,2018-11-29,TC5,SPOT,USD_MT,24.81739,29,2018,0
1876,2018-11-30,2018-11-30,TC5,SPOT,USD_MT,25.64103,29,2018,0
1875,2018-12-03,2018-12-03,TC5,SPOT,USD_MT,29.76272,30,2018,0
1874,2018-12-04,2018-12-04,TC5,SPOT,USD_MT,31.118585,30,2018,0
1873,2018-12-05,2018-12-05,TC5,SPOT,USD_MT,32.2825,30,2018,0
1872,2018-12-06,2018-12-06,TC5,SPOT,USD_MT,31.701415,30,2018,0
1871,2018-12-07,2018-12-07,TC5,SPOT,USD_MT,31.49725,30,2018,0
1870,2018-12-10,2018-12-10,TC5,SPOT,USD_MT,31.45886,30,2018,0
1869,2018-12-11,2018-12-11,TC5,SPOT,USD_MT,30.87603,30,2018,0
1868,2018-12-12,2018-12-12,TC5,SPOT,USD_MT,30.780055,30,2018,0
1867,2018-12-13,2018-12-13,TC5,SPOT,USD_MT,30.46072,30,2018,0
1866,2018-12-14,2018-12-14,TC5,SPOT,USD_MT,30.58636,30,2018,0
1865,2018-12-17,2018-12-17,TC5,SPOT,USD_MT,31.37161,30,2018,0
1864,2018-12-18,2018-12-18,TC5,SPOT,USD_MT,31.94397,30,2018,0
1863,2018-12-19,2018-12-19,TC5,SPOT,USD_MT,32.54425,30,2018,0
1862,2018-12-20,2018-12-20,TC5,SPOT,USD_MT,32.922915,30,2018,0
1861,2018-12-21,2018-12-21,TC5,SPOT,USD_MT,33.10614,30,2018,0
1860,2018-12-24,2018-12-24,TC5,SPOT,USD_MT,32.99097,30,2018,0
1859,2019-01-02,2019-01-02,TC5,SPOT,USD_MT,33.261968,30,2019,0
1858,2019-01-03,2019-01-03,TC5,SPOT,USD_MT,33.128328,30,2019,0
1857,2019-01-04,2019-01-04,TC5,SPOT,USD_MT,33.22701600000001,30,2019,0
1856,2019-01-07,2019-01-07,TC5,SPOT,USD_MT,33.62793600000001,30,2019,0
1855,2019-01-08,2019-01-08,TC5,SPOT,USD_MT,33.621768,30,2019,0
1854,2019-01-09,2019-01-09,TC5,SPOT,USD_MT,33.41,30,2019,0
1853,2019-01-10,2019-01-10,TC5,SPOT,USD_MT,31.752864,30,2019,0
1852,2019-01-11,2019-01-11,TC5,SPOT,USD_MT,31.06821600000001,30,2019,0
1851,2019-01-14,2019-01-14,TC5,SPOT,USD_MT,30.897568,30,2019,0
1850,2019-01-15,2019-01-15,TC5,SPOT,USD_MT,30.955136,30,2019,0
1849,2019-01-16,2019-01-16,TC5,SPOT,USD_MT,30.794768,30,2019,0
1848,2019-01-17,2019-01-17,TC5,SPOT,USD_MT,30.65701600000001,30,2019,0
1847,2019-01-18,2019-01-18,TC5,SPOT,USD_MT,30.65701600000001,30,2019,0
1846,2019-01-21,2019-01-21,TC5,SPOT,USD_MT,30.406184,30,2019,0
1845,2019-01-22,2019-01-22,TC5,SPOT,USD_MT,30.040216,30,2019,0
1844,2019-01-23,2019-01-23,TC5,SPOT,USD_MT,29.812,30,2019,0
1843,2019-01-24,2019-01-24,TC5,SPOT,USD_MT,28.84156800000001,30,2019,0
1842,2019-01-25,2019-01-25,TC5,SPOT,USD_MT,27.756,30,2019,0
1841,2019-01-28,2019-01-28,TC5,SPOT,USD_MT,26.214,30,2019,0
1840,2019-01-29,2019-01-29,TC5,SPOT,USD_MT,25.368984,30,2019,0
1839,2019-01-30,2019-01-30,TC5,SPOT,USD_MT,25.243568,30,2019,0
1838,2019-01-31,2019-01-31,TC5,SPOT,USD_MT,25.23123200000001,30,2019,0
1837,2019-02-01,2019-02-01,TC5,SPOT,USD_MT,25.186,27,2019,0
1836,2019-02-04,2019-02-04,TC5,SPOT,USD_MT,25.070864,27,2019,0
1835,2019-02-05,2019-02-05,TC5,SPOT,USD_MT,24.916664,27,2019,0
1834,2019-02-06,2019-02-06,TC5,SPOT,USD_MT,24.787136,27,2019,0
1833,2019-02-07,2019-02-07,TC5,SPOT,USD_MT,24.556864,27,2019,0
1832,2019-02-08,2019-02-08,TC5,SPOT,USD_MT,24.511632,27,2019,0
1831,2019-02-11,2019-02-11,TC5,SPOT,USD_MT,24.534248,27,2019,0
1830,2019-02-12,2019-02-12,TC5,SPOT,USD_MT,24.340984,27,2019,0
1829,2019-02-13,2019-02-13,TC5,SPOT,USD_MT,23.586432,27,2019,0
1828,2019-02-14,2019-02-14,TC5,SPOT,USD_MT,23.245136,27,2019,0
1827,2019-02-15,2019-02-15,TC5,SPOT,USD_MT,23.187568,27,2019,0
1826,2019-02-18,2019-02-18,TC5,SPOT,USD_MT,22.90178400000001,27,2019,0
1825,2019-02-19,2019-02-19,TC5,SPOT,USD_MT,22.616,27,2019,0
1824,2019-02-20,2019-02-20,TC5,SPOT,USD_MT,22.558432,27,2019,0
1823,2019-02-21,2019-02-21,TC5,SPOT,USD_MT,22.387784,27,2019,0
1822,2019-02-22,2019-02-22,TC5,SPOT,USD_MT,22.558432,27,2019,0
1821,2019-02-25,2019-02-25,TC5,SPOT,USD_MT,22.558432,27,2019,0
1820,2019-02-27,2019-02-27,TC5,SPOT,USD_MT,22.616,27,2019,0
1819,2019-02-28,2019-02-28,TC5,SPOT,USD_MT,22.593384,27,2019,0
1818,2019-03-01,2019-03-01,TC5,SPOT,USD_MT,22.593384,30,2019,0
1817,2019-03-04,2019-03-04,TC5,SPOT,USD_MT,22.535816,30,2019,0
1816,2019-03-05,2019-03-05,TC5,SPOT,USD_MT,22.217136,30,2019,0
1815,2019-03-06,2019-03-06,TC5,SPOT,USD_MT,22.217136,30,2019,0
1814,2019-03-07,2019-03-07,TC5,SPOT,USD_MT,22.272648,30,2019,0
1813,2019-03-08,2019-03-08,TC5,SPOT,USD_MT,22.445352,30,2019,0
1812,2019-03-11,2019-03-11,TC5,SPOT,USD_MT,22.616,30,2019,0
1811,2019-03-12,2019-03-12,TC5,SPOT,USD_MT,22.616,30,2019,0
1810,2019-03-13,2019-03-13,TC5,SPOT,USD_MT,22.616,30,2019,0
1809,2019-03-14,2019-03-14,TC5,SPOT,USD_MT,22.731136,30,2019,0
1808,2019-03-15,2019-03-15,TC5,SPOT,USD_MT,22.731136,30,2019,0
1807,2019-03-18,2019-03-18,TC5,SPOT,USD_MT,23.13,30,2019,0
1806,2019-03-19,2019-03-19,TC5,SPOT,USD_MT,23.415784,30,2019,0
1805,2019-03-20,2019-03-20,TC5,SPOT,USD_MT,23.5926,30,2019,0
1804,2019-03-21,2019-03-21,TC5,SPOT,USD_MT,23.644,30,2019,0
1803,2019-03-22,2019-03-22,TC5,SPOT,USD_MT,23.724184,30,2019,0
1802,2019-03-25,2019-03-25,TC5,SPOT,USD_MT,23.656336,30,2019,0
1801,2019-03-26,2019-03-26,TC5,SPOT,USD_MT,23.473352,30,2019,0
1800,2019-03-27,2019-03-27,TC5,SPOT,USD_MT,23.300648,30,2019,0
1799,2019-03-28,2019-03-28,TC5,SPOT,USD_MT,23.014864,30,2019,0
1798,2019-03-29,2019-03-29,TC5,SPOT,USD_MT,22.673568,30,2019,0
1797,2019-04-01,2019-04-01,TC5,SPOT,USD_MT,22.673568,29,2019,0
1796,2019-04-02,2019-04-02,TC5,SPOT,USD_MT,22.500864,29,2019,0
